10.766877462820204, 0.8547075184142578
12.280914280285401, 0.861200805872937
14.0078547453082, 0.8683434220774839
15.977637339318152, 0.8748367095361631
18.22441048885653, 0.88197932574071
20.787124567474855, 0.8878232844535212
23.710207144858305, 0.8936672431663324
27.044333189387366, 0.8982125443874078
30.847303576477042, 0.9027578456084833
35.185047132637, 0.9060044893378227
40.132763586828645, 0.9118484480506339
45.77622724348379, 0.9144457630341056
52.21327397784256, 0.9196403930010488
59.55549733236977, 0.9235363654762563
67.93018311801443, 0.9293803241890675
77.4825160588304, 0.9306789816808032
88.378096734658, 0.9365229403936142
100.80581245593679, 0.9384709266312179
114.98111184053691, 0.9430162278522933
131.14973986113085, 0.9449642140898971
149.59199811440945, 0.9469122003275008
170.62760416876455, 0.9501588440568403
194.62123423277018, 0.95340548778618
221.98884523293754, 0.9566521315155194
253.20488590116838, 0.9579507890072552
288.810521884326, 0.9605481039907269
329.423017467579, 0.9605481039907269
375.7464365543742, 0.9611974327365949
428.5838484167421, 0.9644440764659343
488.85124981650677, 0.9624960902283306
557.5934448532661, 0.9631454189741986
636.0021578343801, 0.9631454189741986
725.4366931742426, 0.9611974327365949
827.4475004857168, 0.9605481039907269
943.8030533914689, 0.9566521315155194
1076.520508030027, 0.952756159040312
1227.9006727567162, 0.9495095153109725
1400.5678952790943, 0.9488601865651045
1597.5155587158486, 0.9423668991064253
1822.1579753051928, 0.9384709266312179
2078.389577399351, 0.9345749541560104
2370.652431888484, 0.9365229403936142
2704.0132484935634, 0.9293803241890675
3084.251216954716, 0.9209390504927846
3517.9581958728295, 0.9137964342882376
4012.6529900921896, 0.9118484480506339
4576.911697752828, 0.9073031468295585
5220.516386727326, 0.9060044893378227
5954.624677917556, 0.903407174354351
6791.963175331145, 0.8995112018791436
7747.04809626844, 0.8982125443874078
8836.436926495897, 0.8982125443874078
10079.015463135023, 0.8982125443874078
11496.325221482568, 0.8982125443874078
13112.936881732578, 0.8982125443874078
14956.87624972463, 0.8982125443874078
17060.110116233456, 0.8982125443874078
19459.100437724683, 0.9001605306250116
22195.436445931748, 0.9073031468295585
25316.55564459379, 0.9163937492717094
28876.56619265493, 0.9300296529349354
32937.18493087527, 0.9462628715816328
37568.80731361413, 0.9702880351787455
42851.72779427214, 0.9914561522940393
48877.53182116512, 1.0189876911188387
55750.6835756652, 1.0559994296333093
63590.33697785974, 1.0962578118771196
71741.47671880985, 1.1421004213353938
80054.86938272376, 1.1896312855329247
88357.50632972059, 1.2381361428492574
97521.22494239449, 1.2885889864031939
101893.41645987547, 1.3306654891354344
110021.69545398912, 1.3787158163296596
117245.5718554582, 1.433519162480911
122770.99471142597, 1.4884523743813358
126876.44661089803, 1.5358533728296933
132564.72753608096, 1.5907216518555314
140035.0349823215, 1.6826016693958403
136997.6810504288, 1.6267593972512002
145513.33980294198, 1.790390241209913
143139.72960813576, 1.7358466265570087
149557.14604211578, 1.889088210581835
147926.3103163146, 1.8312979521995911
